"","Date","Actual","Predicted"
"677",2015-07-24,6.5,6.21106852703795
"678",2015-07-24,6.5,6.21106852703795
"679",2015-07-27,6.5,6.2251700663867
"680",2015-07-27,6.5,6.2251700663867
"681",2015-07-28,6.5,6.2192976805796
"682",2015-07-29,6.5,6.18057486929492
"683",2015-07-30,6.5,6.19257228539229
"684",2015-07-30,6.5,6.19257228539229
"685",2015-07-31,5.5,6.10533963895314
"686",2015-07-31,5.5,6.10533963895314
"687",2015-08-03,5.5,5.96868186573935
"688",2015-08-03,5.5,5.96868186573935
"689",2015-08-04,5.5,5.94559547031434
"690",2015-08-05,5.5,5.86001545017836
"691",2015-08-05,5.5,5.86001545017836
"692",2015-08-06,5.5,5.92232587413732
"693",2015-08-06,5.5,5.92232587413732
"694",2015-08-07,5.5,6.03705401062104
"695",2015-08-07,5.5,6.03705401062104
"696",2015-08-10,5.5,6.18780101569719
"697",2015-08-10,5.5,6.18780101569719
"698",2015-08-11,5.5,6.5379846348292
"699",2015-08-11,5.5,6.5379846348292
"700",2015-08-12,5.5,5.65136451000761
"701",2015-08-12,5.5,5.65136451000761
"702",2015-08-13,5.5,6.93649437197022
"703",2015-08-13,5.5,6.93649437197022
"704",2015-08-14,5.5,5.57974247773107
"705",2015-08-14,5.5,5.57974247773107
"706",2015-08-17,5.5,5.57767863044957
"707",2015-08-17,5.5,5.57767863044957
"708",2015-08-18,7,6.11621555468123
"709",2015-08-18,7,6.11621555468123
"710",2015-08-19,7,6.11108402169539
"711",2015-08-19,7,6.11108402169539
"712",2015-08-20,7,6.10730966718256
"713",2015-08-20,7,6.10730966718256
"714",2015-08-21,7,6.68988018659765
"715",2015-08-21,7,6.68988018659765
"716",2015-08-24,7,7.77215701205919
"717",2015-08-24,7,7.77215701205919
"718",2015-08-25,9,7.39473112988496
"719",2015-08-26,9,7.39473112988496
"720",2015-08-26,9,7.39473112988496
"721",2015-08-27,9,7.4134037874201
"722",2015-08-27,9,7.4134037874201
"723",2015-08-28,9,7.39239736629599
"724",2015-08-28,9,7.39239736629599
"725",2015-08-31,9,7.49666844662416
"726",2015-08-31,9,7.49666844662416
"727",2015-09-01,9,6.86591526731027
"728",2015-09-01,9,6.86591526731027
"729",2015-09-02,9,6.8816611456726
"730",2015-09-02,9,6.8816611456726
"731",2015-09-03,9,6.86711952222236
"732",2015-09-03,9,6.86711952222236
"733",2015-09-04,9,6.9089633677921
"734",2015-09-04,9,6.9089633677921
"735",2015-09-07,9,7.06865466219592
"736",2015-09-07,9,7.06865466219592
"737",2015-09-08,9,6.7759303867243
"738",2015-09-08,9,6.7759303867243
"739",2015-09-09,9,8.86517123019973
"740",2015-09-09,9,8.86517123019973
"741",2015-09-10,9,8.87176918536934
"742",2015-09-10,9,8.87176918536934
"743",2015-09-11,9,8.86081990762781
"744",2015-09-11,9,8.86081990762781
"745",2015-09-14,9,7.91658853288316
"746",2015-09-14,9,7.91658853288316
"747",2015-09-15,9.5,7.08313618690338
"748",2015-09-15,9.5,7.08313618690338
"749",2015-09-17,9.5,6.94319995202927
"750",2015-09-17,9.5,6.94319995202927
"751",2015-09-18,9.5,6.93596750466532
"752",2015-09-18,9.5,6.93596750466532
"753",2015-09-21,9.5,7.47789499218963
"754",2015-09-21,9.5,7.47789499218963
"755",2015-09-22,9,7.09114502616484
"756",2015-09-22,9,7.09114502616484
"757",2015-09-23,9,7.09239865066287
"758",2015-09-23,9,7.09239865066287
"759",2015-09-24,9,7.09303884421536
"760",2015-09-24,9,7.09303884421536
"761",2015-09-25,10,7.05670807446779
"762",2015-09-25,10,7.05670807446779
"763",2015-09-28,10,6.98239444069496
"764",2015-09-28,10,6.98239444069496
"765",2015-09-29,11,8.27881792946629
"766",2015-09-29,11,8.27881792946629
"767",2015-09-30,11,8.27828623640379
"768",2015-09-30,11,8.27828623640379
"769",2015-10-01,11,8.27717815671764
"770",2015-10-01,11,8.27717815671764
"771",2015-10-02,11,9.70445690081157
"772",2015-10-02,11,9.70445690081157
"773",2015-10-05,11,9.60362632710676
"774",2015-10-05,11,9.60362632710676
"775",2015-10-05,11,9.60362632710676
"776",2015-10-06,11,8.48053490154833
"777",2015-10-06,11,8.48053490154833
"778",2015-10-07,11,11.3140723698436
"779",2015-10-07,11,11.3140723698436
"780",2015-10-07,11,11.3140723698436
"781",2015-10-08,11,11.3367374898439
"782",2015-10-09,13.5,10.2406335619053
"783",2015-10-09,15,11.346145972443
"784",2015-10-09,13.5,10.2406335619053
"785",2015-10-12,15,11.4171264878326
"786",2015-10-12,13.5,10.1524261757601
"787",2015-10-13,12.5,10.5686109156796
"788",2015-10-13,11,10.1744020212957
"789",2015-10-13,12.5,10.5686109156796
"790",2015-10-14,12.5,10.1077452927854
"791",2015-10-14,14,8.99279832521213
"792",2015-10-14,11,10.1616145284914
"793",2015-10-14,12.5,10.1077452927854
"794",2015-10-15,12.5,10.5675290193637
"795",2015-10-15,14,9.61138973506172
"796",2015-10-15,12.5,10.5675290193637
"797",2015-10-16,12.5,9.51495269651433
"798",2015-10-16,11,10.5261361354033
"799",2015-10-19,12.5,9.49715351388429
"800",2015-10-19,11,10.4422666552281
"801",2015-10-19,12.5,9.49715351388429
"802",2015-10-20,12.5,6.96384771650271
"803",2015-10-20,11,7.36236461332372
"804",2015-10-20,12.5,6.96384771650271
"805",2015-10-21,8,7.36236461332372
"806",2015-10-21,9.5,6.96409660034355
"807",2015-10-22,9.5,6.96413875699896
"808",2015-10-22,11,6.95587780193284
"809",2015-10-22,8,7.36232843729794
"810",2015-10-23,9.5,6.94831238484589
"811",2015-10-23,8,7.4909192639134
"812",2015-10-26,9.5,6.94899658428109
"813",2015-10-26,8,7.49553694067331
"814",2015-10-26,9.5,6.94899658428109
"815",2015-10-27,13.5,8.2687590806084
"816",2015-10-27,12,9.08393265842208
"817",2015-10-27,13.5,8.2687590806084
"818",2015-10-28,13.5,8.26882374521531
"819",2015-10-28,12,9.08187131213651
"820",2015-10-29,13.5,8.26886603235013
"821",2015-10-29,12,9.0802668619507
"822",2015-10-30,12.5,8.45132750692125
"823",2015-10-30,11,9.25992174199024
"824",2015-11-03,12.5,8.54657073885316
"825",2015-11-03,11,9.83094227470406
"826",2015-11-04,11.5,12.0774934745561
"827",2015-11-04,10,10.8494713309672
"828",2015-11-05,11.5,12.1060835285346
"829",2015-11-05,10,10.8427114766348
"830",2015-11-06,11.5,9.21583552557349
"831",2015-11-06,10,9.37737446356595
"832",2015-11-09,11.5,9.20234423355798
"833",2015-11-09,10,9.37096093743802
"834",2015-11-10,10.5,11.1312966832335
"835",2015-11-10,10.5,11.1312966832335
"836",2015-11-11,10.5,11.3478485315348
"837",2015-11-11,10.5,11.3478485315348
"838",2015-11-12,10.5,11.1241526101282
"839",2015-11-12,10.5,11.1241526101282
"840",2015-11-13,9,8.7020254455183
"841",2015-11-17,9,9.03662254570251
"842",2015-11-18,7,9.03423188643232
"843",2015-11-19,7,8.8477812392712
"844",2015-11-20,7,8.811475183841
"845",2015-11-23,7,8.81706151472858
"846",2015-11-24,7,9.4783971047201
"847",2015-11-24,7,9.4783971047201
"848",2015-11-25,7,9.80341082787972
"849",2015-11-26,7,9.95371858967779
"850",2015-11-27,7,8.86310243075131
"851",2015-11-30,7,8.85162981005988
"852",2015-12-01,7,8.65950501038241
"853",2015-12-02,7,7.62280480942454
"854",2015-12-02,7,7.62280480942454
"855",2015-12-03,7,7.62003867366109
"856",2015-12-03,7,7.62003867366109
"857",2015-12-04,8,7.13216006177808
"858",2015-12-07,8,7.1096592306905
"859",2015-12-07,8,7.1096592306905
"860",2015-12-08,8,7.15256778008591
"861",2015-12-08,8,7.15256778008591
"862",2015-12-09,8,7.29580142372283
"863",2015-12-09,8,7.29580142372283
"864",2015-12-10,8,7.36061461785046
"865",2015-12-11,8,7.02293442811808
"866",2015-12-14,8,7.05972991283926
"867",2015-12-14,8,7.05972991283926
"868",2015-12-15,11,7.65353700861616
"869",2015-12-15,10,6.97977383388569
"870",2015-12-16,11,7.43002856898342
"871",2015-12-16,10,6.5909278941146
"872",2015-12-17,11,7.4311148141942
"873",2015-12-18,11,7.1830794347817
"874",2015-12-21,11,6.810595742726
"875",2015-12-21,10,7.759064958384
"876",2015-12-21,11,6.810595742726
"877",2015-12-22,11,6.76767148873769
"878",2015-12-22,10,7.27862654565004
"879",2015-12-22,11,6.76767148873769
"880",2015-12-23,11,6.31281941771823
"881",2015-12-23,10,6.93992151516343
"882",2015-12-24,11,6.27923682097656
"883",2015-12-24,10,6.98429040556232
"884",2015-12-28,11,5.90350532504001
"885",2015-12-28,10,6.82541184420609
"886",2015-12-28,11,5.90350532504001
"887",2015-12-29,11,6.48068529068057
"888",2015-12-29,10,6.97222733751086
"889",2015-12-29,11,6.48068529068057
"890",2016-01-04,11,9.40157981706529
"891",2016-01-05,11,7.62652980661914
"892",2016-01-06,8,6.3622909447456
"893",2016-01-06,8,6.3622909447456
"894",2016-01-07,8,6.31956160498298
"895",2016-01-07,8,6.31956160498298
"896",2016-01-08,13,6.37688159528982
"897",2016-01-08,16,7.42820472327632
"898",2016-01-11,14.5,6.52998713968928
"899",2016-01-11,13,6.30792598995344
"900",2016-01-11,16,6.61163176592556
"901",2016-01-12,14,8.2537397217831
"902",2016-01-13,14,8.36454558517424
"903",2016-01-13,15,7.78937834234563
"904",2016-01-14,13,7.69473560809256
"905",2016-01-14,15,7.78880423096129
"906",2016-01-15,13,7.69565912272195
"907",2016-01-15,16,7.78851535240158
"908",2016-01-18,13,7.6804354054872
"909",2016-01-18,16,7.76675587139302
"910",2016-01-19,20.5,7.43913958873613
"911",2016-01-20,18,7.39516389165273
"912",2016-01-20,23,7.86615244077044
"913",2016-01-21,18,7.40546724047994
"914",2016-01-21,23,7.86421370628173
"915",2016-01-22,17,7.56679979879613
"916",2016-01-22,20,7.79829619567268
"917",2016-01-25,17,7.50025854338398
"918",2016-01-25,20,7.85840621707588
"919",2016-01-26,19,7.55010436768664
"920",2016-01-26,21,7.4490420220908
"921",2016-01-27,17,17.0234975689623
"922",2016-01-27,21,21.9566286188561
"923",2016-01-28,17,17.0122271111075
"924",2016-01-28,21,21.8815697852108
"925",2016-01-29,16,17.3056444007448
"926",2016-01-29,19,20.2812651192236
"927",2016-02-02,17.5,17.8060614805812
"928",2016-02-02,19,17.3307790353187
"929",2016-02-03,17.5,10.3153908778633
"930",2016-02-03,19,8.7019233544854
"931",2016-02-04,16,11.1191730268066
"932",2016-02-04,19,8.71101468065675
"933",2016-02-05,16,12.0922645410341
"934",2016-02-05,19,10.0136146307376
"935",2016-02-08,16,10.1966502478164
"936",2016-02-08,19,8.50565748285462
"937",2016-02-09,18,9.67200899379409
"938",2016-02-09,18,9.67200899379409
"939",2016-02-10,18,8.34454233926277
"940",2016-02-10,18,8.34454233926277
"941",2016-02-11,18,8.12247624847688
"942",2016-02-11,18,8.12247624847688
"943",2016-02-12,18,9.43050502690292
"944",2016-02-12,18,9.43050502690292
"945",2016-02-15,18,9.37757341641712
"946",2016-02-15,18,9.37757341641712
"947",2016-02-16,16,7.40412418044005
"948",2016-02-16,16,7.40412418044005
"949",2016-02-17,16,7.40412499669316
"950",2016-02-17,16,7.40412499669316
"951",2016-02-18,16,7.4041249034885
"952",2016-02-18,16,7.4041249034885
"953",2016-02-19,16,7.43592771351515
"954",2016-02-19,16,7.43592771351515
"955",2016-02-22,16,7.44062498477134
"956",2016-02-22,16,7.44062498477134
"957",2016-02-23,14,7.4132276525527
"958",2016-02-23,14,7.4132276525527
"959",2016-02-24,14,13.8293288929632
"960",2016-02-24,14,13.8293288929632
"961",2016-02-25,14,13.8187915457181
"962",2016-02-25,14,13.8187915457181
"963",2016-02-26,16,13.5655369634324
"964",2016-02-26,16,13.5655369634324
"965",2016-02-29,16,14.1373444909893
"966",2016-02-29,16,14.1373444909893
"967",2016-03-01,12,12.1460284370416
"968",2016-03-01,12,12.1460284370416
"969",2016-03-02,12,11.7547383209965
"970",2016-03-02,12,11.7547383209965
"971",2016-03-03,12,11.7547383209965
"972",2016-03-03,12,11.7547383209965
"973",2016-03-04,10,11.3369379139771
"974",2016-03-04,10,11.3369379139771
"975",2016-03-04,10,11.3369379139771
"976",2016-03-07,10,11.3795546605822
"977",2016-03-07,10,11.3795546605822
"978",2016-03-08,11,11.9105657993225
"979",2016-03-08,11,11.9105657993225
"980",2016-03-09,11,11.8984204681201
"981",2016-03-09,11,11.8984204681201
"982",2016-03-10,11,11.8320305277288
"983",2016-03-11,12,10.3118664575304
"984",2016-03-11,12,10.3118664575304
"985",2016-03-11,12,10.3118664575304
"986",2016-03-14,12,10.6182520642214
"987",2016-03-14,12,10.6182520642214
"988",2016-03-15,9,7.85742522908565
"989",2016-03-15,9,7.85742522908565
"990",2016-03-16,9,7.87111251839829
"991",2016-03-16,9,7.87111251839829
"992",2016-03-17,9,7.86739979523298
"993",2016-03-17,9,7.86739979523298
"994",2016-03-17,9,7.86739979523298
"995",2016-03-18,7.5,8.01756228452365
"996",2016-03-18,7.5,8.01756228452365
"997",2016-03-18,7.5,8.01756228452365
"998",2016-03-22,7.5,7.08472927870856
"999",2016-03-22,7.5,7.08472927870856
"1000",2016-03-23,6.5,7.60847547056395
"1001",2016-03-23,6.5,7.60847547056395
"1002",2016-03-28,6.5,7.59453104436876
"1003",2016-03-28,6.5,7.59453104436876
"1004",2016-03-28,6.5,7.59453104436876
"1005",2016-03-29,6.5,7.409903055587
"1006",2016-03-29,6.5,7.409903055587
"1007",2016-03-30,6.5,7.409903055587
"1008",2016-03-30,6.5,7.409903055587
"1009",2016-03-31,6.5,7.40997834743686
"1010",2016-03-31,6.5,7.40997834743686
"1011",2016-04-04,6.5,7.32282193084898
"1012",2016-04-04,6.5,7.32282193084898
"1013",2016-04-05,5.5,7.39243128433939
"1014",2016-04-05,5.5,7.39243128433939
"1015",2016-04-05,5.5,7.39243128433939
"1016",2016-04-06,5.5,7.39261393444232
"1017",2016-04-06,5.5,7.39261393444232
"1018",2016-04-07,5.5,7.39252625169509
"1019",2016-04-08,5,7.63033378076791
"1020",2016-04-08,5,7.63033378076791
"1021",2016-04-11,5,7.61348871175405
"1022",2016-04-11,5,7.61348871175405
"1023",2016-04-11,5,7.61348871175405
"1024",2016-04-12,5,6.9004471069342
"1025",2016-04-13,5,6.89751030073207
"1026",2016-04-14,5,6.89751030073207
"1027",2016-04-18,4.5,6.88244567604986
"1028",2016-04-18,4.5,6.88244567604986
"1029",2016-04-19,4.5,6.02588751714185
"1030",2016-04-19,4.5,6.02588751714185
"1031",2016-04-20,4.5,4.62831103486056
"1032",2016-04-20,4.5,4.62831103486056
"1033",2016-04-21,4.5,4.62572815390135
"1034",2016-04-21,4.5,4.62572815390135
"1035",2016-04-25,4.5,5.49126657367627
"1036",2016-04-26,6,4.38726693487098
"1037",2016-04-26,6,4.38726693487098
"1038",2016-04-27,6,4.77427803756989
"1039",2016-04-27,6,4.77427803756989
"1040",2016-04-28,6,4.77650802034562
"1041",2016-05-03,6.25,3.97481467829841
"1042",2016-05-04,5.5,4.52208943994957
"1043",2016-05-04,6.25,4.16593898422562
"1044",2016-05-06,6.25,4.90769975748846
"1045",2016-05-09,5.5,5.04970282705839
"1046",2016-05-10,6,3.32156335884814
"1047",2016-05-10,6,3.32156335884814
"1048",2016-05-11,6,3.313817170111
"1049",2016-05-12,6,3.31426230426777
"1050",2016-05-12,5,3.9947224695764
"1051",2016-05-13,8,3.2483746330616
"1052",2016-05-13,6,4.04256851329339
"1053",2016-05-16,7,3.58636877132505
"1054",2016-05-17,7.25,3.90538537877635
"1055",2016-05-18,7.25,6.59121978773445
"1056",2016-05-18,7.25,6.59121978773445
"1057",2016-05-19,8,7.29612688913081
"1058",2016-05-19,6.5,5.81593270883424
"1059",2016-05-23,7,5.27025854181945
"1060",2016-05-25,6.25,4.22732226375383
"1061",2016-05-25,6.25,4.22732226375383
"1062",2016-05-27,6.5,5.47708745604367
"1063",2016-05-27,5,4.64256551095941
"1064",2016-05-30,5.75,4.78163109718206
"1065",2016-05-31,4.75,4.67136991278402
"1066",2016-05-31,4,4.75510111890419
"1067",2016-06-01,4.75,4.73206190760919
"1068",2016-06-01,4,4.87892758119439
"1069",2016-06-02,5.5,5.21153166747986
"1070",2016-06-03,6,5.09808974431939
"1071",2016-06-03,5,4.98210217267684
"1072",2016-06-06,5.5,4.94463829996599
"1073",2016-06-07,5.25,5.37390772865893
"1074",2016-06-08,5.25,5.38394378804977
"1075",2016-06-08,4.5,5.40534183195587
"1076",2016-06-09,6,5.62151481368915
"1077",2016-06-10,6,6.18559328330907
"1078",2016-06-10,4.5,5.84662987115832
"1079",2016-06-13,6,6.22418385549222
"1080",2016-06-13,4.5,5.82448571650078
"1081",2016-06-15,6.5,6.24278981755925
"1082",2016-06-15,5.5,5.66361651538897
"1083",2016-06-16,6.5,6.26073884288793
"1084",2016-06-16,5.5,5.66144039444605
"1085",2016-06-17,6.5,5.77265436062186
"1086",2016-06-17,5,3.75804387521372
"1087",2016-06-20,6.5,5.83027396005874
"1088",2016-06-20,5,3.76770426780298
"1089",2016-06-22,6.5,7.43864000665007
"1090",2016-06-22,5,6.08251399480119
"1091",2016-06-23,6.5,7.48419639172339
"1092",2016-06-23,5,6.08561921244498
"1093",2016-06-24,6.5,8.03659404925183
"1094",2016-06-24,5,6.75206326275139
"1095",2016-06-27,6.5,7.87866239661325
"1096",2016-06-27,5,6.75189840527422
"1097",2016-06-29,6,7.94765018439955
"1098",2016-06-29,4.5,6.98203073465044
"1099",2016-06-30,6,7.93873914799041
"1100",2016-06-30,4.5,7.02859855923042
"1101",2016-07-01,6,7.67963565873764
"1102",2016-07-01,4.5,7.70888455208676
"1103",2016-07-04,6,7.64572276603749
"1104",2016-07-04,4.5,6.57992369173367
"1105",2016-07-05,6,7.33965367598628
"1106",2016-07-06,6,7.32313568153313
"1107",2016-07-06,5,6.19081718159137
"1108",2016-07-07,6,7.31759950840099
"1109",2016-07-07,5,6.20449934492578
"1110",2016-07-08,6,7.6549377353761
"1111",2016-07-08,5,6.59115433161884
"1112",2016-07-11,6,7.6330094427076
"1113",2016-07-11,5,6.60225202117972
"1114",2016-07-12,6.5,7.36379397742605
"1115",2016-07-13,6.5,6.44502473866657
"1116",2016-07-13,5.5,5.35767025353834
"1117",2016-07-14,6.5,6.45963344610088
"1118",2016-07-14,5.5,5.39116818797731
"1119",2016-07-15,6.5,6.64233374065166
"1120",2016-07-15,5.5,4.97223452256291
"1121",2016-07-18,6.5,6.6207042149547
"1122",2016-07-18,5.5,5.08179034256512
"1123",2016-07-19,6,6.68361823356046
"1124",2016-07-19,5,4.58030599912677
"1125",2016-07-20,6,6.67082418353618
"1126",2016-07-20,5,4.59386991054002
"1127",2016-07-21,6,6.66228245677228
"1128",2016-07-21,5,4.61300118640946
"1129",2016-07-22,6,6.90594975209149
"1130",2016-07-22,5,4.6585171609425
"1131",2016-07-25,6,6.89395760143833
"1132",2016-07-25,5,4.72026758895857
"1133",2016-07-26,6,7.04067968126502
"1134",2016-07-26,4.5,4.50182816687474
"1135",2016-07-27,6,7.01220481631977
"1136",2016-07-27,4.5,4.63159281095132
"1137",2016-07-28,6,6.99494600483977
"1138",2016-07-28,4.5,5.11997258652924
"1139",2016-07-29,5,7.189476010647
"1140",2016-07-29,4,5.3784368654866
"1141",2016-08-01,5,6.83339228646804
"1142",2016-08-01,4,5.68551539809945
"1143",2016-08-02,5,6.72172808302808
"1144",2016-08-03,5,6.71833798708121
"1145",2016-08-03,4,5.95747746896892
"1146",2016-08-04,5,6.62608397188903
"1147",2016-08-04,4,5.97561836702215
"1148",2016-08-05,5,6.61860276695034
"1149",2016-08-05,4,6.00749555745887
"1150",2016-08-08,5,6.62017149361921
"1151",2016-08-08,4,5.90774859446098
"1152",2016-08-09,5,6.31768369727435
"1153",2016-08-09,4,6.06044344237687
"1154",2016-08-10,5,5.1682639406599
"1155",2016-08-10,4,4.16785550563656
"1156",2016-08-11,5,5.17041946013383
"1157",2016-08-11,4,4.16724637132833
"1158",2016-08-12,5,5.4414614120077
"1159",2016-08-12,4,4.07125099700773
"1160",2016-08-15,5,5.59667065349423
"1161",2016-08-15,4,4.11687247305014
"1162",2016-08-16,5,6.62454125819559
"1163",2016-08-16,4,4.87981240513915
"1164",2016-08-17,5,6.62439824508933
"1165",2016-08-17,4,4.88272713207864
"1166",2016-08-18,8,6.62433246802193
"1167",2016-08-18,6,4.88023765589446
"1168",2016-08-19,8,6.6305217930985
"1169",2016-08-19,6,4.88485570426285
"1170",2016-08-22,8,6.8126389909775
"1171",2016-08-22,6,4.92127032099082
"1172",2016-08-23,7,7.4655636110762
"1173",2016-08-23,6,6.14106689417576
"1174",2016-08-24,7,8.4550549729263
"1175",2016-08-24,6,6.15689164956016
"1176",2016-08-25,7,8.46924011656592
"1177",2016-08-25,6,6.15589125271906
"1178",2016-08-26,7,8.28259693758074
"1179",2016-08-26,6,6.38635988933833
"1180",2016-08-29,7,8.2980952522095
"1181",2016-08-29,6,6.44421719492402
"1182",2016-08-30,8,8.26186299650997
"1183",2016-08-30,6,6.76970586341294
"1184",2016-08-31,8,8.26986664998334
"1185",2016-08-31,6,6.79778848007044
"1186",2016-09-01,8,8.26986664998334
"1187",2016-09-01,6,6.80688659853076
"1188",2016-09-02,8,8.55586352849438
"1189",2016-09-02,6,6.83736978359999
"1190",2016-09-05,8,8.59567482907101
"1191",2016-09-05,6,6.87581118204805
"1192",2016-09-06,7.5,8.71963885743972
"1193",2016-09-06,5,6.99123255115034
"1194",2016-09-07,7.5,7.76648920932746
"1195",2016-09-07,5,5.171235140978
"1196",2016-09-08,7.5,7.32672702515822
"1197",2016-09-08,5,5.17628506002115
"1198",2016-09-09,7.5,7.56649820675661
"1199",2016-09-09,5,5.1811604229358
"1200",2016-09-12,7.5,7.88449589814655
"1201",2016-09-12,5,5.21940507238556
"1202",2016-09-13,7,6.13776796924909
"1203",2016-09-13,7,6.13776796924909
"1204",2016-09-14,7,6.14377959851561
"1205",2016-09-14,7,6.14377959851561
"1206",2016-09-15,7,6.77769682456458
"1207",2016-09-19,7,6.88064941489924
"1208",2016-09-19,7,6.88064941489924
"1209",2016-09-20,7,6.64249443246197
"1210",2016-09-20,7,6.64249443246197
"1211",2016-09-21,7,7.85239608803157
"1212",2016-09-21,7,7.85239608803157
"1213",2016-09-22,7,8.4367404027562
"1214",2016-09-22,7,8.4367404027562
"1215",2016-09-23,7,8.24693093963629
"1216",2016-09-23,7,8.24693093963629
"1217",2016-09-26,7,8.87372942465622
"1218",2016-09-26,7,8.87372942465622
"1219",2016-09-27,7,7.68319291501587
"1220",2016-09-27,7,7.68319291501587
"1221",2016-09-28,7,7.67432508332341
"1222",2016-09-28,7,7.67432508332341
"1223",2016-09-29,7,7.68220173693115
"1224",2016-09-30,7,7.68490584317576
"1225",2016-09-30,7,7.68490584317576
"1226",2016-10-03,8,10.5862388891896
"1227",2016-10-03,7,7.70496963528921
"1228",2016-10-03,7,7.70496963528921
"1229",2016-10-04,7,7.80233577493082
"1230",2016-10-04,7,7.80233577493082
"1231",2016-10-05,7,7.22894906881754
"1232",2016-10-05,6,6.18657202695833
"1233",2016-10-06,7,7.22641001134967
"1234",2016-10-07,8,7.39983782195772
"1235",2016-10-10,9,8.44561879343643
"1236",2016-10-10,8,7.41557241164052
"1237",2016-10-11,8,7.66235304185736
"1238",2016-10-11,7,6.47766411757666
"1239",2016-10-12,9,8.95179921805116
"1240",2016-10-12,8,7.66361545348829
"1241",2016-10-12,7,6.48540819466917
"1242",2016-10-13,8,7.52087154385264
"1243",2016-10-13,7,6.93017891691665
"1244",2016-10-14,8,7.35677624508655
"1245",2016-10-14,7,7.46969367924915
"1246",2016-10-17,9,9.04627862962652
"1247",2016-10-17,7,6.59700592171333
"1248",2016-10-18,6.25,7.23301814595333
"1249",2016-10-18,5.5,6.25956378813687
"1250",2016-10-19,7,7.51906492927107
"1251",2016-10-19,6.25,6.35854965394547
"1252",2016-10-19,5.5,5.07997841989923
"1253",2016-10-20,5.5,5.08094120329192
"1254",2016-10-21,8,7.36486052639723
"1255",2016-10-21,6.5,6.27222458460434
"1256",2016-10-21,5,5.08243061535328
"1257",2016-10-24,8,7.25228804831131
"1258",2016-10-24,5,5.06836188853678
"1259",2016-10-25,7,9.08468308130839
"1260",2016-10-25,5,6.97385659273619
"1261",2016-10-26,7,9.08448340561032
"1262",2016-10-26,5,7.36975338152182
"1263",2016-10-27,7,9.08448340561032
"1264",2016-10-27,5,7.25361032111494
"1265",2016-10-28,7,8.92099531663548
"1266",2016-10-28,5,6.48545207959386
"1267",2016-10-31,7,8.92293997135891
"1268",2016-10-31,5,7.59612140284336
"1269",2016-11-01,5,6.34834906989145
"1270",2016-11-01,6,6.98633884394456
"1271",2016-11-03,7,7.46569248379287
"1272",2016-11-03,5,5.1320551528954
"1273",2016-11-04,7,9.09674122637368
"1274",2016-11-04,5,6.68524032647001
"1275",2016-11-07,5,6.52086823061358
"1276",2016-11-08,5,6.48774767847636
"1277",2016-11-08,6,6.83437414679133
"1278",2016-11-09,5,6.9992884502185
"1279",2016-11-09,6,6.86720453388784
"1280",2016-11-10,5,6.39121398356308
"1281",2016-11-10,6,6.63868585404864
"1282",2016-11-11,5,6.52720001169102
"1283",2016-11-11,6,6.83225648113402
"1284",2016-11-11,5,6.52720001169102
"1285",2016-11-14,6,7.14626356678084
"1286",2016-11-15,6,6.23108343968094
"1287",2016-11-16,6,7.340369678657
"1288",2016-11-17,6,7.34058076123329
"1289",2016-11-17,5.5,7.39306140471936
"1290",2016-11-18,6,7.56007182064923
"1291",2016-11-22,6,6.86180415268551
"1292",2016-11-22,5.5,6.99223680607838
"1293",2016-11-22,5,6.94117726920167
"1294",2016-11-23,6,6.79463302281086
"1295",2016-11-23,5.5,6.92980025111204
"1296",2016-11-23,5,6.94602829548298
"1297",2016-11-24,5,6.79336008240428
"1298",2016-11-24,4.75,7.0192699312274
"1299",2016-11-25,5,6.7654808105051
"1300",2016-11-25,4.75,6.70814657563219
"1301",2016-11-28,5,6.76367746093106
"1302",2016-11-28,4.5,6.00780234908361
"1303",2016-11-29,6.5,6.76367746093106
"1304",2016-11-29,5,6.15887543618111
"1305",2016-11-30,6.5,5.49848791712125
"1306",2016-11-30,5.75,5.07470123419543
"1307",2016-12-01,6.5,4.89413439900951
"1308",2016-12-01,5.75,4.79117962655296
"1309",2016-12-02,6.5,5.52450358516081
"1310",2016-12-02,5.75,5.13611174380531
"1311",2016-12-05,6.5,5.51799673646501
"1312",2016-12-05,5,4.98731481980926
"1313",2016-12-06,8,6.05448420949334
"1314",2016-12-06,7,5.65545105685046
"1315",2016-12-07,8,6.18146068303253
"1316",2016-12-07,7.5,5.51977829219316
"1317",2016-12-07,7,5.52129267801179
"1318",2016-12-08,7.5,5.40612310133551
"1319",2016-12-09,8,5.43222396799696
"1320",2016-12-09,7.5,5.03422521328308
"1321",2016-12-09,7,5.31990652402636
"1322",2016-12-12,8,5.4261865913117
"1323",2016-12-12,7,5.38492301023897
"1324",2016-12-13,7,5.12239733639004
"1325",2016-12-14,8,3.77981407993382
"1326",2016-12-14,7.5,3.81617295603311
"1327",2016-12-14,7,5.13264978610804
"1328",2016-12-15,8,3.69307171489234
"1329",2016-12-15,7.5,3.78580365724886
"1330",2016-12-15,7.5,3.78580365724886
"1331",2016-12-16,9,3.46245616254062
"1332",2016-12-16,8,3.76247175449473
"1333",2016-12-19,9,4.41699382041425
"1334",2016-12-19,7,4.659495824017
"1335",2016-12-20,7,4.98647453632857
"1336",2016-12-21,9,7.12117707892477
"1337",2016-12-21,8,7.11388462924358
"1338",2016-12-22,9,6.96025617417888
"1339",2016-12-22,8,6.99824603605767
