Date,Origin,Destiny,MinPrice,MaxPrice,MeanPrice
7/18/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/19/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/20/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/23/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/24/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/25/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/26/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/27/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/30/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
7/31/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
8/1/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
8/2/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
8/3/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
8/6/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/7/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/8/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/9/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/10/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/13/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/14/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/15/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
8/16/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/17/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/20/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/21/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/22/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/23/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/24/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/27/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/28/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/29/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/30/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/31/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/3/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/4/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/5/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/6/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/7/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/10/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/11/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/12/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/13/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/14/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/17/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/18/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/19/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/20/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/21/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/24/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/25/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/26/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/27/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/28/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/1/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/2/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/3/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/4/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/5/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/8/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/9/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/10/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/11/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/12/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/15/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/16/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/17/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/18/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/19/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/22/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/23/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/24/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/25/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/26/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/29/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/30/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/31/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/1/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/5/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/6/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/7/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/8/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/9/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/12/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/13/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/14/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/15/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/16/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/20/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/21/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/22/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/23/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/26/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/27/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/28/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/29/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/30/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,8
12/3/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,8
12/4/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/5/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/6/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/7/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/10/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/11/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/12/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/13/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/14/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/17/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/18/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/19/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/20/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/21/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/24/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/26/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/27/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/28/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
12/31/2012,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,10
1/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,9,10,9
1/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
1/31/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,8,9,9
2/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
2/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
3/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
4/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
5/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
5/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,6,7,7
5/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,7
5/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
5/31/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
6/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,9,8
7/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,9,8
7/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,9,8
7/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,9,8
7/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,9,8
7/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,9,8
7/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
7/31/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
8/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
9/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/17/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/18/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/23/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/24/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/30/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
10/31/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/1/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/7/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/8/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/14/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/15/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/19/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/20/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/21/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/22/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/25/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/26/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/27/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/28/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
11/29/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/2/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/3/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/4/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/5/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/6/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/9/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/10/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/11/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/12/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/13/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
12/16/2013,Guanajuato,Guanajuato: Central de Abasto de Leon,7,8,8
