"","Date","Mean_daily_price","Mean_daily_forecast","Avg_next_28","Model_sale","Value","Best_sale","Best_value"
"195",2014-07-14,6.5,6.94796751739987,5.23214285714286,6.5,1.26785714285714,6.5,1.26785714285714
"196",2014-07-15,6.5,7.22594240178377,5.23214285714286,6.5,1.26785714285714,6.5,1.26785714285714
"197",2014-07-16,6.5,7.19786080256391,5.23214285714286,6.5,1.26785714285714,6.5,1.26785714285714
"198",2014-07-17,6.5,7.14995191911393,5.23214285714286,6,0.767857142857143,6.5,1.26785714285714
"199",2014-07-18,6,7.06179767821752,5.26785714285714,6,0.732142857142857,7,1.73214285714286
"200",2014-07-19,6,7.06179767821752,5.30357142857143,6,0.696428571428571,7,1.69642857142857
"201",2014-07-20,6,7.06179767821752,5.33928571428571,5.5,0.160714285714286,7,1.66071428571429
"202",2014-07-21,6,6.97131853137315,5.375,5.5,0.125,7,1.625
"203",2014-07-22,5.5,7.05950496325737,5.42857142857143,5.5,0.0714285714285712,7,1.57142857142857
"204",2014-07-23,5.5,7.0589059663875,5.48214285714286,5.5,0.0178571428571432,7,1.51785714285714
"205",2014-07-24,5.5,7.04186468694513,5.53571428571429,6.5,0.964285714285714,7,1.46428571428571
"206",2014-07-25,5,6.97459383491554,5.60714285714286,6.5,0.892857142857143,7,1.39285714285714
"207",2014-07-26,5,6.97459383491554,5.67857142857143,6.5,0.821428571428571,7,1.32142857142857
"208",2014-07-27,5,6.97459383491554,5.75,6.5,0.75,7,1.25
"209",2014-07-28,5,6.76765734593221,5.82142857142857,6.5,0.678571428571429,7,1.17857142857143
"210",2014-07-29,5,6.81642072066301,5.91071428571429,6.5,0.589285714285714,7.5,1.58928571428571
"211",2014-07-30,5,6.80129407074197,6,6.5,0.5,7.5,1.5
"212",2014-07-31,5,6.79735951326951,6.08928571428571,6.5,0.410714285714286,7.5,1.41071428571429
"213",2014-08-01,5,5.44048388851637,6.17857142857143,6.5,0.321428571428571,7.5,1.32142857142857
"214",2014-08-02,5,5.44048388851637,6.26785714285714,6.5,0.232142857142857,7.5,1.23214285714286
"215",2014-08-03,5,5.44048388851637,6.35714285714286,6.5,0.142857142857143,7.5,1.14285714285714
"216",2014-08-04,5,5.43209971141171,6.44642857142857,7.5,1.05357142857143,7.5,1.05357142857143
"217",2014-08-05,4.5,6.34176239629531,6.53571428571429,7.5,0.964285714285714,7.5,0.964285714285714
"218",2014-08-06,4.5,6.34415602335643,6.625,7.5,0.875,7.5,0.875
"219",2014-08-07,4.5,6.34683428231948,6.71428571428571,7.5,0.785714285714286,7.5,0.785714285714286
"220",2014-08-08,4.5,6.41321285116689,6.80357142857143,7.5,0.696428571428571,7.5,0.696428571428571
"221",2014-08-09,4.5,6.41321285116689,6.89285714285714,7.5,0.607142857142857,7.5,0.607142857142857
"222",2014-08-10,4.5,6.41321285116689,6.98214285714286,7.5,0.517857142857143,7.5,0.517857142857143
"223",2014-08-11,4.5,6.41399603777571,7.07142857142857,7,-0.0714285714285712,7.5,0.428571428571429
"224",2014-08-12,6.5,6.43435916583246,7.08928571428571,7,-0.0892857142857144,7.5,0.410714285714286
"225",2014-08-13,6.5,6.45267287636406,7.10714285714286,7,-0.107142857142857,7.5,0.392857142857143
"226",2014-08-14,6.5,7.00583725663804,7.125,7,-0.125,7.5,0.375
"227",2014-08-15,7,6.40876177740815,7.125,7,-0.125,7.5,0.375
"228",2014-08-16,7,6.40876177740815,7.125,7,-0.125,7.5,0.375
"229",2014-08-17,7,6.40876177740815,7.125,7,-0.125,7.5,0.375
"230",2014-08-18,7,6.44069184645879,7.125,7,-0.125,7.5,0.375
"231",2014-08-19,7,6.75456399689081,7.125,7,-0.125,7.5,0.375
"232",2014-08-20,7,6.75224599639269,7.125,7,-0.125,7.5,0.375
"233",2014-08-21,7,6.54671913032351,7.08928571428571,6,-1.08928571428571,7.5,0.410714285714286
"234",2014-08-22,7,6.63689726556713,7.05357142857143,6,-1.05357142857143,7.5,0.446428571428571
"235",2014-08-23,7,6.63689726556713,7.01785714285714,6,-1.01785714285714,7.5,0.482142857142857
"236",2014-08-24,7,6.63689726556713,6.98214285714286,6,-0.982142857142857,7.5,0.517857142857143
"237",2014-08-25,7,6.38526864505576,6.94642857142857,6,-0.946428571428571,7.5,0.553571428571429
"238",2014-08-26,7.5,6.32012572577108,6.92857142857143,6,-0.928571428571429,7.5,0.571428571428571
"239",2014-08-27,7.5,6.32751076427562,6.91071428571429,6,-0.910714285714286,7.5,0.589285714285714
"240",2014-08-28,7.5,6.36359029551607,6.89285714285714,6,-0.892857142857143,7.5,0.607142857142857
"241",2014-08-29,7.5,6.38115263359007,6.875,6,-0.875,7.5,0.625
"242",2014-08-30,7.5,6.38115263359007,6.85714285714286,6,-0.857142857142857,7.5,0.642857142857143
"243",2014-08-31,7.5,6.38115263359007,6.83928571428571,6,-0.839285714285714,7.5,0.660714285714286
"244",2014-09-01,7.5,7.37646433588092,6.82142857142857,6,-0.821428571428571,7,0.178571428571429
"245",2014-09-02,7,7.35142321064886,6.88392857142857,8.75,1.86607142857143,8.75,1.86607142857143
"246",2014-09-03,7,7.33064710562045,6.94642857142857,8.75,1.80357142857143,8.75,1.80357142857143
"247",2014-09-04,7,7.32511209885574,7.00892857142857,8.75,1.74107142857143,8.75,1.74107142857143
"248",2014-09-05,7,7.31888009438605,7.07142857142857,8.75,1.67857142857143,8.75,1.67857142857143
"249",2014-09-06,7,7.31888009438605,7.13392857142857,8.75,1.61607142857143,8.75,1.61607142857143
"250",2014-09-07,7,7.31888009438605,7.19642857142857,8.75,1.55357142857143,8.75,1.55357142857143
"251",2014-09-08,7,7.38748273023908,7.25892857142857,8.75,1.49107142857143,8.75,1.49107142857143
"252",2014-09-09,7,7.00045838765161,7.47321428571429,8.75,1.27678571428571,13,5.52678571428571
"253",2014-09-10,7,6.99484583240794,7.6875,8.75,1.0625,13,5.3125
"254",2014-09-11,7,6.98990541196985,7.90178571428571,8.75,0.848214285714286,13,5.09821428571429
"255",2014-09-12,7,6.85899891606373,8.02678571428571,10.5,2.47321428571429,13,4.97321428571429
"256",2014-09-13,7,6.85899891606373,8.15178571428571,10.5,2.34821428571429,13,4.84821428571429
"257",2014-09-14,7,6.85899891606373,8.27678571428571,10.5,2.22321428571429,13,4.72321428571429
"258",2014-09-15,7,6.94276387501815,8.40178571428571,10.5,2.09821428571429,13,4.59821428571429
"259",2014-09-16,7,6.94276387501815,8.54464285714286,11,2.45535714285714,13,4.45535714285714
"260",2014-09-17,7,7.96400504778664,8.6875,11,2.3125,13,4.3125
"261",2014-09-18,6,8.1370312131284,8.86607142857143,11,2.13392857142857,13,4.13392857142857
"262",2014-09-19,6,8.29740767281827,8.97321428571429,11,2.02678571428571,13,4.02678571428571
"263",2014-09-20,6,8.29740767281827,9.08035714285714,11,1.91964285714286,13,3.91964285714286
"264",2014-09-21,6,8.29740767281827,9.1875,11,1.8125,13,3.8125
"265",2014-09-22,6,8.23912166598126,9.29464285714286,11,1.70535714285714,13,3.70535714285714
"266",2014-09-23,7,7.71327334942039,9.36607142857143,11,1.63392857142857,13,3.63392857142857
"267",2014-09-24,7,7.71186515380916,9.4375,11,1.5625,13,3.5625
"268",2014-09-25,7,7.73751142083063,9.50892857142857,11,1.49107142857143,13,3.49107142857143
"269",2014-09-26,7,7.89686394163026,9.58035714285714,11,1.41964285714286,13,3.41964285714286
"270",2014-09-27,7,7.89686394163026,9.65178571428571,11,1.34821428571429,13,3.34821428571429
"271",2014-09-28,7,7.89686394163026,9.72321428571429,11,1.27678571428571,13,3.27678571428571
"272",2014-09-29,7,7.94555905274873,9.79464285714286,11,1.20535714285714,13,3.20535714285714
"273",2014-09-30,8.75,8.37238427576266,9.80357142857143,11,1.19642857142857,13,3.19642857142857
"274",2014-10-01,8.75,8.60585487952624,9.8125,11,1.1875,13,3.1875
"275",2014-10-02,8.75,8.60622311744227,9.82142857142857,11,1.17857142857143,13,3.17857142857143
"276",2014-10-03,8.75,8.51557536872643,9.83035714285714,11,1.16964285714286,13,3.16964285714286
"277",2014-10-04,8.75,8.51557536872643,9.83928571428571,11,1.16071428571429,13,3.16071428571429
"278",2014-10-05,8.75,8.51557536872643,9.84821428571429,11,1.15178571428571,13,3.15178571428571
"279",2014-10-06,8.75,8.42694253472103,9.85714285714286,11,1.14285714285714,13,3.14285714285714
"280",2014-10-07,13,7.64912474316272,9.71428571428571,11,1.28571428571429,13,3.28571428571429
"281",2014-10-08,13,8.4817390759702,9.57142857142857,11,1.42857142857143,13,3.42857142857143
"282",2014-10-09,13,8.46404597707292,9.42857142857143,11,1.57142857142857,11,1.57142857142857
"283",2014-10-10,10.5,8.7204416573691,9.375,11,1.625,11,1.625
"284",2014-10-11,10.5,8.7204416573691,9.32142857142857,11,1.67857142857143,11,1.67857142857143
"285",2014-10-12,10.5,8.7204416573691,9.26785714285714,11,1.73214285714286,11,1.73214285714286
"286",2014-10-13,10.5,8.66420563526719,9.21428571428571,11,1.78571428571429,11,1.78571428571429
"287",2014-10-14,11,9.24841665874254,9.10714285714286,11,1.89285714285714,11,1.89285714285714
"288",2014-10-15,11,9.28099883175387,9,9,0,11,2
"289",2014-10-16,11,8.73156276778034,8.89285714285714,9,0.107142857142858,9,0.107142857142858
"290",2014-10-17,9,7.98611453183247,8.89285714285714,9,0.107142857142858,9,0.107142857142858
"291",2014-10-18,9,7.98611453183247,8.89285714285714,9,0.107142857142858,9,0.107142857142858
"292",2014-10-19,9,7.98611453183247,8.89285714285714,9,0.107142857142858,9,0.107142857142858
"293",2014-10-20,9,7.97795405911084,8.89285714285714,9,0.107142857142858,9,0.107142857142858
"294",2014-10-21,9,7.01508717612382,8.89285714285714,9,0.107142857142858,9,0.107142857142858
"295",2014-10-22,9,7.02065367726017,8.85714285714286,9,0.142857142857142,9,0.142857142857142
"296",2014-10-23,9,7.03378084544901,8.82142857142857,9,0.178571428571429,9,0.178571428571429
"297",2014-10-24,9,7.03293404226829,8.78571428571429,9,0.214285714285714,9,0.214285714285714
"298",2014-10-25,9,7.03293404226829,8.75,9,0.25,9,0.25
"299",2014-10-26,9,7.03293404226829,8.71428571428571,9,0.285714285714286,9,0.285714285714286
"300",2014-10-27,9,7.03489448069099,8.67857142857143,9,0.321428571428571,9,0.321428571428571
"301",2014-10-28,9,7.14006121332843,8.65178571428571,9,0.348214285714286,9,0.348214285714286
"302",2014-10-29,9,6.77338979636908,8.625,9,0.375,9,0.375
"303",2014-10-30,9,6.80341073739345,8.59821428571429,9,0.401785714285714,9,0.401785714285714
"304",2014-10-31,9,6.96622992802541,8.48214285714286,9,0.517857142857142,9,0.517857142857142
"305",2014-11-01,9,6.96622992802541,8.36607142857143,9,0.633928571428571,9,0.633928571428571
"306",2014-11-02,9,6.96622992802541,8.25,9,0.75,9,0.75
"307",2014-11-03,9,8.93279430107734,8.13392857142857,5.75,-2.38392857142857,9,0.866071428571429
"308",2014-11-04,9,7.32247607319613,8.01785714285714,5.75,-2.26785714285714,9,0.982142857142858
"309",2014-11-05,9,7.3229939949056,7.90178571428571,5.75,-2.15178571428571,9,1.09821428571429
"310",2014-11-06,9,7.36194193767811,7.78571428571429,5.75,-2.03571428571429,9,1.21428571428571
"311",2014-11-07,9,8.04400255717702,7.66964285714286,5.75,-1.91964285714286,9,1.33035714285714
"312",2014-11-08,9,8.04400255717702,7.55357142857143,5.75,-1.80357142857143,9,1.44642857142857
"313",2014-11-09,9,8.04400255717702,7.4375,5.75,-1.6875,9,1.5625
"314",2014-11-10,9,8.03443987312093,7.32142857142857,5.75,-1.57142857142857,9,1.67857142857143
"315",2014-11-11,8,7.54140002327302,7.1875,5.75,-1.4375,9,1.8125
"316",2014-11-12,8,7.53427573070203,7.05357142857143,5.75,-1.30357142857143,9,1.94642857142857
"317",2014-11-13,8,7.5190811961233,6.91964285714286,5.75,-1.16964285714286,9,2.08035714285714
"318",2014-11-14,9,7.37300452431549,6.75892857142857,5.75,-1.00892857142857,9,2.24107142857143
"319",2014-11-15,9,7.37300452431549,6.59821428571429,5.75,-0.848214285714286,9,2.40178571428571
"320",2014-11-16,9,7.37300452431549,6.4375,5.75,-0.6875,9,2.5625
"321",2014-11-17,9,7.37300452431549,6.27678571428571,5.75,-0.526785714285714,9,2.72321428571429
"322",2014-11-18,9,7.74684875176504,6.13392857142857,5.75,-0.383928571428571,8.25,2.11607142857143
"323",2014-11-19,8,7.82691356932379,6.02678571428571,5.75,-0.276785714285714,8.25,2.22321428571429
"324",2014-11-20,8,7.88896862170247,5.91964285714286,5.75,-0.169642857142857,8.25,2.33035714285714
"325",2014-11-21,8,8.17880705329298,5.8125,5.75,-0.0625,8.25,2.4375
"326",2014-11-22,8,8.17880705329298,5.70535714285714,5.75,0.0446428571428568,8.25,2.54464285714286
"327",2014-11-23,8,8.17880705329298,5.59821428571429,5.75,0.151785714285714,8.25,2.65178571428571
"328",2014-11-24,8,8.20080701784662,5.49107142857143,5,-0.491071428571429,8.25,2.75892857142857
"329",2014-11-25,8.25,8.29012676117997,5.375,5,-0.375,8.25,2.875
"330",2014-11-26,8.25,8.33121911355567,5.25892857142857,5,-0.258928571428571,8.25,2.99107142857143
"331",2014-11-27,8.25,8.39735085192184,5.14285714285714,5,-0.142857142857143,5.75,0.607142857142857
"332",2014-11-28,5.75,8.52866648426435,5.11607142857143,5,-0.116071428571429,5.75,0.633928571428571
"333",2014-11-29,5.75,8.52866648426435,5.08928571428571,5,-0.0892857142857144,5.75,0.660714285714286
"334",2014-11-30,5.75,8.52866648426435,5.0625,5,-0.0625,5.75,0.6875
"335",2014-12-01,5.75,7.12692957228231,5.07142857142857,5,-0.0714285714285712,6,0.928571428571429
"336",2014-12-02,5.75,7.64592375436385,5.08035714285714,5,-0.0803571428571432,6,0.919642857142857
"337",2014-12-03,5.75,7.64875733978872,5.08928571428571,5,-0.0892857142857144,6,0.910714285714286
"338",2014-12-04,5.75,7.65174133198325,5.09821428571429,5,-0.0982142857142856,6,0.901785714285714
"339",2014-12-05,5.75,7.54067445941125,5.10714285714286,5,-0.107142857142857,6,0.892857142857143
"340",2014-12-06,5.75,7.54067445941125,5.11607142857143,5,-0.116071428571429,6,0.883928571428571
"341",2014-12-07,5.75,7.54067445941125,5.125,5,-0.125,6,0.875
"342",2014-12-08,5.75,7.56836780793468,5.13392857142857,5,-0.133928571428571,6,0.866071428571429
"343",2014-12-09,4.25,6.55082928036378,5.19642857142857,5,-0.196428571428571,6,0.803571428571429
"344",2014-12-10,4.25,6.49679272566159,5.25892857142857,5,-0.258928571428571,6,0.741071428571429
"345",2014-12-11,4.25,6.56159866611734,5.32142857142857,5,-0.321428571428571,6,0.678571428571429
"346",2014-12-12,4.5,6.14863962910493,5.36607142857143,5,-0.366071428571429,6,0.633928571428571
"347",2014-12-13,4.5,6.14863962910493,5.41071428571429,5,-0.410714285714286,6,0.589285714285714
"348",2014-12-14,4.5,6.14863962910493,5.45535714285714,5,-0.455357142857143,6,0.544642857142857
"349",2014-12-15,4.5,5.59476919011388,5.5,5,-0.5,6,0.5
"350",2014-12-16,5,7.83754446856865,5.52678571428571,5,-0.526785714285714,6,0.473214285714286
"351",2014-12-17,5,7.98339834170747,5.55357142857143,5,-0.553571428571429,6,0.446428571428571
"352",2014-12-18,5,7.99270741437464,5.58035714285714,5,-0.580357142857143,6,0.419642857142857
"353",2014-12-19,5,7.08952157600982,5.60714285714286,5,-0.607142857142857,6,0.392857142857143
"354",2014-12-20,5,7.08952157600982,5.63392857142857,5,-0.633928571428571,6,0.366071428571429
"355",2014-12-21,5,7.08952157600982,5.66071428571429,5,-0.660714285714286,6,0.339285714285714
"356",2014-12-22,5,8.58338989466337,5.6875,5,-0.6875,6,0.3125
"357",2014-12-23,5,8.72835462006159,5.71428571428571,5,-0.714285714285714,6,0.285714285714286
"358",2014-12-24,5,7.90676472036146,5.74107142857143,5,-0.741071428571429,6,0.258928571428571
"359",2014-12-25,5,7.90676472036146,5.76785714285714,5,-0.767857142857143,6,0.232142857142857
"360",2014-12-26,5,6.96926934564736,5.79464285714286,5,-0.794642857142857,6,0.205357142857143
"361",2014-12-27,5,6.96926934564736,5.82142857142857,5,-0.821428571428571,6,0.178571428571429
"362",2014-12-28,5,6.96926934564736,5.84821428571429,6,0.151785714285714,6,0.151785714285714
"363",2014-12-29,6,6.94168065374592,5.83928571428571,6,0.160714285714286,6,0.160714285714286
"364",2014-12-30,6,6.9374598735831,5.83035714285714,6,0.169642857142857,6,0.169642857142857
"365",2014-12-31,6,6.95028742097523,5.82142857142857,6,0.178571428571429,6,0.178571428571429
"366",2015-01-01,6,6.95028742097523,5.8125,5.75,-0.0625,6,0.1875
"367",2015-01-02,6,5.86188246642102,5.80357142857143,5.75,-0.0535714285714288,6,0.196428571428571
"368",2015-01-03,6,5.86188246642102,5.79464285714286,5.75,-0.0446428571428568,6,0.205357142857143
"369",2015-01-04,6,5.86188246642102,5.78571428571429,5.75,-0.0357142857142856,6,0.214285714285714
"370",2015-01-05,6,5.83864417596479,5.77678571428571,5.75,-0.0267857142857144,6,0.223214285714286
"371",2015-01-06,6,6.07680292278194,5.77678571428571,6,0.223214285714286,6,0.223214285714286
"372",2015-01-07,6,6.12248278693366,5.75,6,0.25,6,0.25
"373",2015-01-08,6,6.14463947251852,5.72321428571429,6,0.276785714285714,6,0.276785714285714
"374",2015-01-09,5.75,6.56257746340835,5.70535714285714,6,0.294642857142857,6,0.294642857142857
"375",2015-01-10,5.75,6.56257746340835,5.6875,6,0.3125,6,0.3125
"376",2015-01-11,5.75,6.56257746340835,5.66964285714286,6,0.330357142857143,6,0.330357142857143
"377",2015-01-12,5.75,6.46440472347,5.65178571428571,6,0.348214285714286,6,0.348214285714286
"378",2015-01-13,5.75,6.71526909588821,5.63392857142857,6,0.366071428571429,6,0.366071428571429
"379",2015-01-14,5.75,6.40837616699658,5.61607142857143,6,0.383928571428571,6,0.383928571428571
"380",2015-01-15,5.75,6.41719359551726,5.59821428571429,6,0.401785714285714,6,0.401785714285714
"381",2015-01-16,5.75,6.40495207398651,5.58035714285714,5.25,-0.330357142857143,6,0.419642857142857
"382",2015-01-17,5.75,6.40495207398651,5.5625,5.25,-0.3125,6,0.4375
"383",2015-01-18,5.75,6.40495207398651,5.54464285714286,5.25,-0.294642857142857,6,0.455357142857143
"384",2015-01-19,5.75,6.28066115280023,5.52678571428571,5.25,-0.276785714285714,6,0.473214285714286
"385",2015-01-20,5.75,6.15690839947439,5.50892857142857,5.25,-0.258928571428571,6,0.491071428571429
"386",2015-01-21,5.75,5.92035140909523,5.49107142857143,5.25,-0.241071428571429,6,0.508928571428571
"387",2015-01-22,5.75,5.83810966621522,5.47321428571429,5.25,-0.223214285714286,6,0.526785714285714
"388",2015-01-23,5.75,5.821003951633,5.45535714285714,5.25,-0.205357142857143,6,0.544642857142857
"389",2015-01-24,5.75,5.821003951633,5.4375,5.25,-0.1875,6,0.5625
"390",2015-01-25,5.75,5.821003951633,5.41964285714286,5.25,-0.169642857142857,6,0.580357142857143
"391",2015-01-26,5.75,6.29388992027956,5.40178571428571,5.25,-0.151785714285714,6,0.598214285714286
"392",2015-01-27,5.75,6.36863290062042,5.38392857142857,5.25,-0.133928571428571,6,0.616071428571429
"393",2015-01-28,5.75,6.33525247886389,5.36607142857143,5.25,-0.116071428571429,6,0.633928571428571
"394",2015-01-29,5.75,6.09049218998256,5.34821428571429,5.25,-0.0982142857142856,6,0.651785714285714
"395",2015-01-30,5.75,6.57240507662304,5.32142857142857,5.25,-0.0714285714285712,6,0.678571428571429
"396",2015-01-31,5.75,6.57240507662304,5.29464285714286,5.25,-0.0446428571428568,6,0.705357142857143
"397",2015-02-01,5.75,6.57240507662304,5.26785714285714,5.25,-0.0178571428571432,6,0.732142857142857
"398",2015-02-02,5.75,6.57240507662304,5.24107142857143,5.25,0.00892857142857117,6,0.758928571428571
"399",2015-02-03,6,6.83432778098896,5.20535714285714,5.25,0.0446428571428568,5.25,0.0446428571428568
"400",2015-02-04,5.25,6.42310727481984,5.19642857142857,5.25,0.0535714285714288,5.25,0.0535714285714288
"401",2015-02-05,5.25,6.7224228935367,5.1875,5.25,0.0625,5.25,0.0625
"402",2015-02-06,5.25,6.76701562322581,5.17857142857143,5.25,0.0714285714285712,5.25,0.0714285714285712
"403",2015-02-07,5.25,6.76701562322581,5.16964285714286,5.25,0.0803571428571432,5.25,0.0803571428571432
"404",2015-02-08,5.25,6.76701562322581,5.16071428571429,5.25,0.0892857142857144,5.25,0.0892857142857144
"405",2015-02-09,5.25,6.76142411894151,5.15178571428571,5.25,0.0982142857142856,5.25,0.0982142857142856
"406",2015-02-10,5.25,6.64191380175433,5.14285714285714,5.25,0.107142857142857,5.25,0.107142857142857
"407",2015-02-11,5.25,6.7354815316973,5.13392857142857,5.25,0.116071428571429,5.25,0.116071428571429
"408",2015-02-12,5.25,6.78013327273738,5.125,5.25,0.125,5.25,0.125
"409",2015-02-13,5.25,6.9180023234855,5.08035714285714,5.25,0.169642857142857,5.25,0.169642857142857
"410",2015-02-14,5.25,6.9180023234855,5.03571428571429,5.25,0.214285714285714,5.25,0.214285714285714
"411",2015-02-15,5.25,6.9180023234855,4.99107142857143,5.25,0.258928571428571,5.25,0.258928571428571
"412",2015-02-16,5.25,6.84402677418354,4.94642857142857,5.25,0.303571428571429,5.25,0.303571428571429
"413",2015-02-17,5.25,6.88660803267663,4.90178571428571,5.25,0.348214285714286,5.25,0.348214285714286
"414",2015-02-18,5.25,6.89787732899426,4.89285714285714,5.25,0.357142857142857,5.25,0.357142857142857
"415",2015-02-19,5.25,6.77869515490224,4.88392857142857,5.25,0.366071428571429,5.25,0.366071428571429
"416",2015-02-20,5.25,6.91252003150439,4.875,5.25,0.375,5.25,0.375
"417",2015-02-21,5.25,6.91252003150439,4.86607142857143,5.25,0.383928571428571,5.25,0.383928571428571
"418",2015-02-22,5.25,6.91252003150439,4.85714285714286,5.25,0.392857142857143,5.25,0.392857142857143
"419",2015-02-23,5.25,6.96182002121467,4.84821428571429,5,0.151785714285714,5.25,0.401785714285714
"420",2015-02-24,5.25,6.93806594085286,4.83928571428571,5,0.160714285714286,5.25,0.410714285714286
"421",2015-02-25,5.25,6.92138243525049,4.83035714285714,5,0.169642857142857,5.25,0.419642857142857
"422",2015-02-26,5.25,6.78536454654276,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"423",2015-02-27,5,6.94837966408398,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"424",2015-02-28,5,6.94837966408398,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"425",2015-03-01,5,6.94837966408398,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"426",2015-03-02,5,5.10404636283261,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"427",2015-03-03,5,5.37623155446459,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"428",2015-03-04,5,5.35039713551244,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"429",2015-03-05,5,5.32804844503582,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"430",2015-03-06,5,5.33467973926837,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"431",2015-03-07,5,5.33467973926837,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"432",2015-03-08,5,5.33467973926837,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"433",2015-03-09,5,4.70060900704545,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"434",2015-03-10,5,4.77982420468723,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"435",2015-03-11,5,4.77719637198815,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"436",2015-03-12,5,4.79357705644081,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"437",2015-03-13,4,4.4729838961702,4.85714285714286,5,0.142857142857143,5,0.142857142857143
"438",2015-03-14,4,4.4729838961702,4.89285714285714,5,0.107142857142857,5,0.107142857142857
"439",2015-03-15,4,4.4729838961702,4.92857142857143,5,0.0714285714285712,5,0.0714285714285712
"440",2015-03-16,4,4.4729838961702,4.96428571428571,5,0.0357142857142856,5,0.0357142857142856
"441",2015-03-17,4,4.09737492247102,5,5,0,5,0
"442",2015-03-18,5,4.08802550314307,5,5,0,5,0
"443",2015-03-19,5,4.09315913014608,5,5,0,5,0
"444",2015-03-20,5,4.10059110894546,5,5,0,5,0
"445",2015-03-21,5,4.10059110894546,5,5,0,5,0
"446",2015-03-22,5,4.10059110894546,5,5,0,5,0
"447",2015-03-23,5,6.32562753797681,5,5,0,5,0
"448",2015-03-24,5,5.32452477233676,5,5,0,5,0
"449",2015-03-25,5,5.29780694479429,5,5,0,5,0
"450",2015-03-26,5,5.24219071423028,5,5,0,5,0
"451",2015-03-27,5,5.24219071423028,5,5,0,5,0
"452",2015-03-28,5,5.24219071423028,5,5,0,5,0
"453",2015-03-29,5,5.24219071423028,5,5,0,5,0
"454",2015-03-30,5,5.27691537376302,5,5,0,5,0
"455",2015-03-31,5,5.26976689775509,5,5,0,5,0
"456",2015-04-01,5,5.08655374574057,5,5,0,5,0
"457",2015-04-02,5,5.08655374574057,5,5,0,5,0
"458",2015-04-03,5,5.08655374574057,5,5,0,5,0
"459",2015-04-04,5,5.08655374574057,5,5,0,5,0
"460",2015-04-05,5,5.08655374574057,5,5,0,5,0
"461",2015-04-06,5,5.02703435638714,5,5,0,5,0
"462",2015-04-07,5,5.06498788838053,5,5,0,5,0
"463",2015-04-08,5,5.07667507667338,5,5,0,5,0
"464",2015-04-09,5,5.08415861726933,5,5,0,5,0
"465",2015-04-10,5,5.08415861726933,5,5,0,5,0
"466",2015-04-11,5,5.08415861726933,5,5,0,5,0
"467",2015-04-12,5,5.08415861726933,5,5,0,5,0
"468",2015-04-13,5,5.08415861726933,4.98214285714286,5,0.0178571428571432,5,0.0178571428571432
"469",2015-04-14,5,5.08415861726933,4.96428571428571,5,0.0357142857142856,5,0.0357142857142856
"470",2015-04-15,5,5.08415861726933,4.94642857142857,5,0.0535714285714288,5,0.0535714285714288
"471",2015-04-16,5,5.08415861726933,4.92857142857143,5,0.0714285714285712,5,0.0714285714285712
"472",2015-04-17,5,5.08415861726933,4.91071428571429,5,0.0892857142857144,5,0.0892857142857144
"473",2015-04-18,5,5.08415861726933,4.89285714285714,5,0.107142857142857,5,0.107142857142857
"474",2015-04-19,5,5.08415861726933,4.875,5,0.125,5,0.125
"475",2015-04-20,5,5.08415861726933,4.85714285714286,5,0.142857142857143,5,0.142857142857143
"476",2015-04-21,5,5.08415861726933,4.83928571428571,5,0.160714285714286,5,0.160714285714286
"477",2015-04-22,5,5.08415861726933,4.82142857142857,5,0.178571428571429,5,0.178571428571429
"478",2015-04-23,5,5.08415861726933,4.80357142857143,5,0.196428571428571,5,0.196428571428571
"479",2015-04-24,5,5.08415861726933,4.78571428571429,5,0.214285714285714,5,0.214285714285714
"480",2015-04-25,5,5.08415861726933,4.76785714285714,5,0.232142857142857,5,0.232142857142857
"481",2015-04-26,5,5.08415861726933,4.75,5,0.25,5,0.25
"482",2015-04-27,5,5.08415861726933,4.73214285714286,5,0.267857142857143,5,0.267857142857143
"483",2015-04-28,5,4.15690216180215,4.69642857142857,5,0.303571428571429,5,0.303571428571429
"484",2015-04-29,5,4.09411303334008,4.66071428571429,5,0.339285714285714,5,0.339285714285714
"485",2015-04-30,5,3.74948415057157,4.625,5,0.375,5,0.375
"486",2015-05-01,5,3.74948415057157,4.58928571428571,5,0.410714285714286,5,0.410714285714286
"487",2015-05-02,5,3.74948415057157,4.55357142857143,5,0.446428571428571,5,0.446428571428571
"488",2015-05-03,5,3.74948415057157,4.51785714285714,5,0.482142857142857,5,0.482142857142857
"489",2015-05-04,5,4.69863164929931,4.5,5,0.5,5,0.5
